order_id,order_date,customer_id,product_id,quantity,unit_price,discount,cogs,channel,campaign,device,session_id,order_value
717066,2025-09-20,51399,10101,1,45.41,0.0,23.32,Organic,SEO,Desktop,SYN-20250920-90724,45.41
717067,2025-09-20,54841,10035,1,64.59,0.0,27.55,Organic,SEO,Mobile,SYN-20250920-85596,64.59
717068,2025-09-20,50034,10004,1,32.36,0.0,10.78,Organic,SEO,Mobile,SYN-20250920-16722,32.36
717069,2025-09-20,53233,10092,3,30.88,0.0,55.74,Organic,SEO,Mobile,SYN-20250920-99432,92.64
717070,2025-09-20,54804,10032,1,102.9,0.0,40.54,Organic,SEO,Desktop,SYN-20250920-91359,102.9
717071,2025-09-20,52764,10096,1,60.57,0.0,34.03,Organic,SEO,Mobile,SYN-20250920-70416,60.57
717072,2025-09-20,54843,10111,1,32.43,0.0,11.84,Organic,SEO,Desktop,SYN-20250920-49598,32.43
717073,2025-09-20,54570,10102,2,22.39,0.0,23.72,Organic,SEO,Mobile,SYN-20250920-91764,44.77
717074,2025-09-20,50673,10071,2,89.95,0.0,90.54,Organic,SEO,Desktop,SYN-20250920-96987,179.9
717075,2025-09-20,53424,10056,1,88.47,0.0,49.29,Organic,SEO,Mobile,SYN-20250920-65897,88.47
717076,2025-09-20,52624,10036,2,30.95,0.0,38.92,Email,Welcome,Mobile,SYN-20250920-17266,61.91
717077,2025-09-20,52154,10060,3,84.03,0.0,125.34,Organic,SEO,Desktop,SYN-20250920-13111,252.08
717078,2025-09-20,51941,10077,3,49.52,0.0,91.35,Email,Welcome,Mobile,SYN-20250920-44315,148.56
717079,2025-09-20,50701,10072,1,87.22,0.0,52.14,Organic,SEO,Desktop,SYN-20250920-87103,87.22
717080,2025-09-20,50481,10112,1,39.29,0.014,32.54,Organic,SEO,Mobile,SYN-20250920-20802,38.74
717081,2025-09-20,53464,10066,2,102.93,0.0,76.32,Organic,SEO,Desktop,SYN-20250920-32619,205.86
717082,2025-09-20,53130,10085,1,30.54,0.0,17.98,Organic,SEO,Desktop,SYN-20250920-20327,30.54
717083,2025-09-20,53241,10078,1,45.94,0.072,27.94,Referral,Affiliates,Mobile,SYN-20250920-69417,42.63
717084,2025-09-20,54750,10115,1,84.99,0.0,44.66,Organic,SEO,Desktop,SYN-20250920-28758,84.99
717085,2025-09-20,50265,10055,1,48.98,0.103,26.09,Organic,SEO,Desktop,SYN-20250920-95051,43.93
717086,2025-09-20,52454,10058,1,31.64,0.0,22.17,Organic,SEO,Mobile,SYN-20250920-62998,31.64
717087,2025-09-20,50956,10078,1,47.66,0.0,27.94,Organic,SEO,Mobile,SYN-20250920-58395,47.66
717088,2025-09-20,51595,10070,1,85.72,0.0,50.23,Organic,SEO,Mobile,SYN-20250920-23753,85.72
717089,2025-09-20,53755,10074,1,46.39,0.0,24.67,Referral,Affiliates,Mobile,SYN-20250920-88291,46.39
717090,2025-09-20,52075,10081,1,26.8,0.0,13.02,Organic,SEO,Mobile,SYN-20250920-16050,26.8
717091,2025-09-20,52398,10025,1,37.85,0.0,28.97,Email,Reactivation,Desktop,SYN-20250920-52710,37.85
717092,2025-09-20,53015,10112,3,41.43,0.0,97.61,Organic,SEO,Mobile,SYN-20250920-58282,124.3
717093,2025-09-20,53091,10082,1,38.79,0.0,24.23,Organic,SEO,Desktop,SYN-20250920-42660,38.79
717094,2025-09-20,50088,10081,1,28.91,0.0,13.02,Organic,SEO,Mobile,SYN-20250920-46300,28.91
717095,2025-09-20,53820,10048,1,34.63,0.067,17.6,Referral,Affiliates,Mobile,SYN-20250920-11895,32.3
717096,2025-09-20,53214,10004,1,31.0,0.0,10.78,Organic,SEO,Desktop,SYN-20250920-75420,31.0
717097,2025-09-20,51444,10003,1,31.2,0.08,16.34,Organic,SEO,Mobile,SYN-20250920-51115,28.69
717098,2025-09-20,51372,10015,2,41.65,0.0,53.28,Organic,SEO,Desktop,SYN-20250920-50245,83.3
717099,2025-09-20,51830,10110,1,40.51,0.0,19.91,Organic,SEO,Desktop,SYN-20250920-55076,40.51
717100,2025-09-20,52374,10027,1,74.5,0.03,51.32,Organic,SEO,Mobile,SYN-20250920-65174,72.29
717101,2025-09-20,51002,10106,1,63.3,0.0,23.7,Organic,SEO,Mobile,SYN-20250920-66156,63.3
717102,2025-09-20,54871,10007,1,76.44,0.0,49.26,Organic,SEO,Desktop,SYN-20250920-83432,76.44
717103,2025-09-20,52691,10026,1,27.63,0.0,11.81,Organic,SEO,Mobile,SYN-20250920-39142,27.63
717104,2025-09-20,52740,10045,1,29.05,0.0,11.71,Organic,SEO,Mobile,SYN-20250920-74757,29.05
717105,2025-09-20,54204,10118,1,31.39,0.0,17.81,Organic,SEO,Mobile,SYN-20250920-16978,31.39
717106,2025-09-20,52399,10024,1,38.28,0.0,17.29,Referral,Affiliates,Desktop,SYN-20250920-52710,38.28
717107,2025-09-20,50539,10061,3,106.9,0.0,159.9,Organic,SEO,Desktop,SYN-20250920-47650,320.71
717108,2025-09-20,51904,10024,1,40.01,0.0,17.29,Organic,SEO,Mobile,SYN-20250920-78794,40.01
717109,2025-09-20,50794,10112,1,38.66,0.0,32.54,Organic,SEO,Desktop,SYN-20250920-65360,38.66
717110,2025-09-20,50293,10002,1,59.35,0.0,26.69,Organic,SEO,Desktop,SYN-20250920-78478,59.35
717111,2025-09-20,53342,10033,1,40.91,0.0,19.57,Organic,SEO,Desktop,SYN-20250920-93197,40.91
717112,2025-09-20,51245,10082,3,46.86,0.0,72.69,Referral,Affiliates,Desktop,SYN-20250920-47320,140.57
717113,2025-09-20,51217,10117,1,48.09,0.042,26.67,Organic,SEO,Desktop,SYN-20250920-50330,46.06
717114,2025-09-20,53261,10011,4,47.92,0.079,104.48,Organic,SEO,Mobile,SYN-20250920-91563,176.61
717115,2025-09-20,50838,10070,1,82.62,0.0,50.23,Email,Reactivation,Mobile,SYN-20250920-87928,82.62
717116,2025-09-20,50792,10027,1,78.31,0.069,51.32,Organic,SEO,Mobile,SYN-20250920-98726,72.92
717117,2025-09-20,51870,10110,1,37.96,0.0,19.91,Email,Welcome,Desktop,SYN-20250920-90614,37.96
717118,2025-09-20,53692,10091,3,23.43,0.079,35.97,Email,Promo,Mobile,SYN-20250920-16816,64.7
717119,2025-09-20,53445,10080,1,49.96,0.0,31.66,Referral,Affiliates,Mobile,SYN-20250920-55531,49.96
717120,2025-09-20,51185,10040,3,39.36,0.0,55.59,Email,Welcome,Desktop,SYN-20250920-76410,118.08
717121,2025-09-20,53030,10085,2,34.88,0.0,35.96,Organic,SEO,Desktop,SYN-20250920-78115,69.77
717122,2025-09-20,50415,10032,1,93.58,0.0,40.54,Organic,SEO,Mobile,SYN-20250920-88833,93.58
717123,2025-09-20,50949,10046,1,92.62,0.0,43.81,Referral,Affiliates,Desktop,SYN-20250920-48316,92.62
717124,2025-09-20,53464,10042,1,43.87,0.0,16.25,Organic,SEO,Mobile,SYN-20250920-14249,43.87
717125,2025-09-20,51662,10055,1,45.13,0.0,26.09,Organic,SEO,Mobile,SYN-20250920-39292,45.13
717126,2025-09-20,53521,10022,1,32.55,0.0,19.65,Organic,SEO,Mobile,SYN-20250920-10109,32.55
717127,2025-09-20,53884,10001,2,25.63,0.0,24.76,Organic,SEO,Mobile,SYN-20250920-52298,51.26
717128,2025-09-20,54656,10107,3,33.05,0.0,65.07,Email,Welcome,Mobile,SYN-20250920-79931,99.15
717129,2025-09-21,54094,10041,1,33.11,0.0,15.81,Paid Search,Non-Brand,Desktop,SYN-20250921-12257,33.11
717130,2025-09-21,51799,10120,1,55.22,0.04,26.04,Paid Search,Shopping,Mobile,SYN-20250921-92752,53.01
717131,2025-09-21,51059,10028,2,22.68,0.089,24.14,Organic,SEO,Desktop,SYN-20250921-64580,41.3
717132,2025-09-21,53727,10081,3,26.25,0.0,39.06,Email,Promo,Desktop,SYN-20250921-63892,78.75
717133,2025-09-21,54343,10073,1,31.0,0.05,12.09,Paid Search,Non-Brand,Mobile,SYN-20250921-56079,29.44
717134,2025-09-21,52023,10034,2,36.05,0.078,32.18,Paid Social,Prospecting,Mobile,SYN-20250921-56772,66.47
717135,2025-09-21,53581,10088,1,56.17,0.0,26.68,Organic,SEO,Desktop,SYN-20250921-75074,56.17
717136,2025-09-21,51149,10115,2,92.18,0.06,89.32,Paid Search,Non-Brand,Mobile,SYN-20250921-44938,173.37
717137,2025-09-21,51565,10083,2,73.02,0.0,85.98,Paid Search,Non-Brand,Mobile,SYN-20250921-43335,146.04
717138,2025-09-21,50085,10045,2,30.36,0.0,23.42,Paid Search,Shopping,Desktop,SYN-20250921-17211,60.72
717139,2025-09-21,53774,10006,1,96.43,0.098,42.55,Paid Search,Shopping,Mobile,SYN-20250921-27509,87.02
717140,2025-09-21,52608,10057,2,44.27,0.0,40.8,Paid Social,Prospecting,Mobile,SYN-20250921-67032,88.54
717141,2025-09-21,53032,10048,1,34.06,0.05,17.6,Organic,SEO,Desktop,SYN-20250921-95110,32.38
717142,2025-09-21,54989,10053,1,51.4,0.027,26.56,Organic,SEO,Mobile,SYN-20250921-48211,49.99
717143,2025-09-21,50223,10052,1,41.41,0.041,18.1,Email,Welcome,Desktop,SYN-20250921-63877,39.72
717144,2025-09-21,52842,10021,1,26.58,0.081,12.89,Paid Social,Retargeting,Mobile,SYN-20250921-54024,24.44
717145,2025-09-21,52101,10081,2,25.2,0.0,26.04,Paid Search,Shopping,Desktop,SYN-20250921-35376,50.41
717146,2025-09-21,52479,10074,2,47.58,0.0,49.34,Paid Search,Shopping,Desktop,SYN-20250921-48737,95.16
717147,2025-09-21,51370,10119,1,36.71,0.0,13.89,Paid Social,Retargeting,Desktop,SYN-20250921-36217,36.71
717148,2025-09-21,51572,10029,2,38.32,0.0,35.06,Referral,Affiliates,Desktop,SYN-20250921-17490,76.64
717149,2025-09-21,51668,10024,1,39.51,0.107,17.29,Paid Search,Brand,Desktop,SYN-20250921-81436,35.3
717150,2025-09-21,53569,10071,1,83.98,0.058,45.27,Paid Social,Retargeting,Mobile,SYN-20250921-10813,79.09
717151,2025-09-21,52962,10095,2,35.51,0.032,36.2,Paid Search,Shopping,Mobile,SYN-20250921-99370,68.76
717152,2025-09-21,50799,10075,2,42.56,0.1,34.32,Organic,SEO,Mobile,SYN-20250921-73871,76.61
717153,2025-09-21,51047,10072,1,93.57,0.03,52.14,Paid Search,Brand,Mobile,SYN-20250921-99890,90.74
717154,2025-09-21,50908,10094,1,41.29,0.0,24.54,Paid Social,Retargeting,Desktop,SYN-20250921-70839,41.29
717155,2025-09-21,52854,10035,3,54.99,0.0,82.65,Email,Welcome,Mobile,SYN-20250921-99315,164.98
717156,2025-09-21,54235,10073,1,31.41,0.064,12.09,Paid Search,Shopping,Desktop,SYN-20250921-74876,29.38
717157,2025-09-21,51918,10051,1,36.85,0.062,18.17,Email,Promo,Desktop,SYN-20250921-71842,34.56
717158,2025-09-21,50934,10045,2,30.26,0.069,23.42,Paid Search,Shopping,Desktop,SYN-20250921-78067,56.34
717159,2025-09-21,51651,10102,3,23.12,0.061,35.58,Paid Search,Shopping,Desktop,SYN-20250921-43132,65.11
717160,2025-09-21,54239,10100,1,42.02,0.0,15.62,Paid Social,Retargeting,Mobile,SYN-20250921-93438,42.02
717161,2025-09-21,53811,10099,1,73.27,0.027,46.63,Paid Social,Prospecting,Desktop,SYN-20250921-74440,71.26
717162,2025-09-21,54917,10057,2,43.16,0.0,40.8,Paid Search,Non-Brand,Desktop,SYN-20250921-69239,86.32
717163,2025-09-21,52917,10048,2,33.77,0.012,35.2,Email,Welcome,Mobile,SYN-20250921-41924,66.71
717164,2025-09-21,52433,10008,1,25.34,0.0,11.98,Email,Welcome,Mobile,SYN-20250921-97432,25.34
717165,2025-09-21,54603,10087,1,35.13,0.06,20.44,Paid Social,CreativeTest,Mobile,SYN-20250921-65718,33.03
717166,2025-09-21,53126,10030,1,91.92,0.0,50.14,Paid Search,Brand,Mobile,SYN-20250921-70601,91.92
717167,2025-09-21,52343,10024,2,33.6,0.0,34.58,Paid Search,Shopping,Mobile,SYN-20250921-14291,67.2
717168,2025-09-21,54183,10099,1,69.46,0.102,46.63,Organic,SEO,Mobile,SYN-20250921-48728,62.41
717169,2025-09-21,51283,10087,2,35.29,0.0,40.88,Paid Social,Retargeting,Mobile,SYN-20250921-42616,70.57
717170,2025-09-21,51515,10031,1,30.06,0.0,20.49,Paid Social,Retargeting,Mobile,SYN-20250921-86727,30.06
717171,2025-09-21,50195,10050,1,30.48,0.054,11.46,Paid Search,Brand,Mobile,SYN-20250921-49386,28.84
717172,2025-09-21,50035,10017,2,43.02,0.0,47.64,Organic,SEO,Desktop,SYN-20250921-96251,86.04
717173,2025-09-21,51188,10018,1,90.0,0.0,44.84,Paid Search,Non-Brand,Desktop,SYN-20250921-38646,90.0
717174,2025-09-21,53446,10093,1,55.19,0.0,28.25,Paid Search,Brand,Mobile,SYN-20250921-65858,55.19
717175,2025-09-21,53568,10113,1,51.69,0.0,25.91,Referral,Affiliates,Desktop,SYN-20250921-23256,51.69
717176,2025-09-21,54615,10058,3,34.77,0.0,66.51,Organic,SEO,Mobile,SYN-20250921-60758,104.3
717177,2025-09-21,51212,10095,1,37.61,0.0,18.1,Paid Social,Prospecting,Mobile,SYN-20250921-20632,37.61
717178,2025-09-21,51187,10009,2,34.87,0.0,37.4,Paid Search,Shopping,Desktop,SYN-20250921-92035,69.73
717179,2025-09-21,51784,10015,1,39.42,0.0,26.64,Paid Social,CreativeTest,Mobile,SYN-20250921-61465,39.42
717180,2025-09-21,51979,10037,3,67.71,0.051,105.33,Paid Search,Non-Brand,Mobile,SYN-20250921-49729,192.75
717181,2025-09-21,53055,10095,2,38.03,0.0,36.2,Paid Social,CreativeTest,Mobile,SYN-20250921-94801,76.06
717182,2025-09-21,53503,10053,1,51.96,0.0,26.56,Email,Welcome,Mobile,SYN-20250921-65433,51.96
717183,2025-09-21,54045,10044,2,100.6,0.0,87.8,Organic,SEO,Mobile,SYN-20250921-31600,201.2
717184,2025-09-21,50702,10067,1,26.35,0.0,14.25,Paid Search,Non-Brand,Mobile,SYN-20250921-27514,26.35
717185,2025-09-21,52766,10089,1,40.89,0.141,17.14,Paid Search,Shopping,Desktop,SYN-20250921-56609,35.12
717186,2025-09-21,51528,10061,1,118.11,0.0,53.3,Paid Search,Non-Brand,Mobile,SYN-20250921-89978,118.11
717187,2025-09-21,52176,10044,1,104.17,0.064,43.9,Paid Social,Retargeting,Mobile,SYN-20250921-92297,97.52
717188,2025-09-21,53868,10036,1,30.05,0.0,19.46,Paid Social,Retargeting,Desktop,SYN-20250921-24954,30.05
717189,2025-09-21,51329,10026,1,25.42,0.0,11.81,Organic,SEO,Desktop,SYN-20250921-55166,25.42
717190,2025-09-21,53334,10070,1,81.47,0.0,50.23,Paid Search,Shopping,Desktop,SYN-20250921-46144,81.47
717191,2025-09-21,50666,10002,1,64.81,0.0,26.69,Organic,SEO,Mobile,SYN-20250921-10265,64.81
717192,2025-09-21,52693,10103,2,27.98,0.036,23.86,Referral,Affiliates,Mobile,SYN-20250921-51533,53.95
717193,2025-09-21,54581,10068,1,23.55,0.0,11.7,Paid Social,CreativeTest,Mobile,SYN-20250921-27498,23.55
717194,2025-09-21,54825,10014,3,56.97,0.0,76.95,Paid Search,Shopping,Desktop,SYN-20250921-12162,170.9
717195,2025-09-21,50142,10074,2,47.04,0.0,49.34,Paid Search,Shopping,Mobile,SYN-20250921-78535,94.08
717196,2025-09-21,53899,10039,4,32.87,0.0,43.84,Organic,SEO,Desktop,SYN-20250921-80583,131.48
717197,2025-09-21,54347,10010,1,109.6,0.0,39.02,Paid Search,Brand,Mobile,SYN-20250921-89540,109.6
717198,2025-09-21,52186,10086,1,59.87,0.0,22.02,Paid Search,Shopping,Desktop,SYN-20250921-15199,59.87
717199,2025-09-21,51395,10029,2,35.04,0.042,35.06,Email,Promo,Mobile,SYN-20250921-60840,67.11
717200,2025-09-21,50848,10052,2,40.5,0.102,36.2,Organic,SEO,Desktop,SYN-20250921-81095,72.76
717201,2025-09-21,53699,10074,1,46.43,0.0,24.67,Email,Welcome,Mobile,SYN-20250921-23245,46.43
717202,2025-09-21,53680,10006,1,102.94,0.0,42.55,Organic,SEO,Desktop,SYN-20250921-34576,102.94
717203,2025-09-21,54237,10022,1,34.21,0.088,19.65,Paid Search,Non-Brand,Desktop,SYN-20250921-84184,31.21
717204,2025-09-21,53702,10041,1,34.41,0.0,15.81,Organic,SEO,Mobile,SYN-20250921-90308,34.41
717205,2025-09-21,52029,10012,1,21.53,0.0,11.45,Paid Social,Prospecting,Mobile,SYN-20250921-43100,21.53
717206,2025-09-21,52105,10114,1,38.97,0.0,19.04,Email,Promo,Mobile,SYN-20250921-58958,38.97
717207,2025-09-21,52398,10072,1,88.83,0.058,52.14,Paid Search,Brand,Mobile,SYN-20250921-39884,83.68
717208,2025-09-21,52947,10029,2,37.39,0.0,35.06,Organic,SEO,Mobile,SYN-20250921-43371,74.78
717209,2025-09-21,54531,10016,1,20.69,0.0,12.98,Paid Search,Non-Brand,Mobile,SYN-20250921-11778,20.69
717210,2025-09-21,53194,10052,1,41.36,0.0,18.1,Email,Welcome,Mobile,SYN-20250921-73275,41.36
717211,2025-09-21,52594,10067,2,27.56,0.111,28.5,Paid Search,Shopping,Mobile,SYN-20250921-65990,48.99
717212,2025-09-21,50019,10104,2,48.08,0.0,48.02,Email,Welcome,Desktop,SYN-20250921-31686,96.17
717213,2025-09-21,52611,10093,1,58.18,0.0,28.25,Email,Promo,Mobile,SYN-20250921-99013,58.18
717214,2025-09-21,50421,10059,1,25.51,0.0,12.1,Paid Search,Shopping,Desktop,SYN-20250921-91955,25.51
717215,2025-09-21,51326,10103,1,30.31,0.0,11.93,Paid Social,CreativeTest,Mobile,SYN-20250921-87460,30.31
717216,2025-09-21,52118,10095,1,35.74,0.0,18.1,Paid Social,Prospecting,Desktop,SYN-20250921-21074,35.74
717217,2025-09-21,50182,10007,1,89.21,0.0,49.26,Email,Reactivation,Mobile,SYN-20250921-25156,89.21
717218,2025-09-21,52127,10027,1,79.61,0.0,51.32,Paid Social,CreativeTest,Desktop,SYN-20250921-33960,79.61
717219,2025-09-21,51285,10030,1,88.54,0.0,50.14,Organic,SEO,Mobile,SYN-20250921-74950,88.54
717220,2025-09-21,54782,10017,1,44.24,0.0,23.82,Paid Social,Prospecting,Mobile,SYN-20250921-94394,44.24
717221,2025-09-21,50945,10069,1,34.55,0.0,13.59,Paid Search,Brand,Mobile,SYN-20250921-30102,34.55
717222,2025-09-21,54370,10078,1,52.04,0.0,27.94,Paid Search,Brand,Desktop,SYN-20250921-74068,52.04
717223,2025-09-21,53041,10018,1,99.54,0.0,44.84,Email,Reactivation,Mobile,SYN-20250921-97192,99.54
717224,2025-09-21,52411,10069,1,35.14,0.038,13.59,Referral,Affiliates,Desktop,SYN-20250921-76671,33.82
717225,2025-09-21,50960,10095,1,36.84,0.003,18.1,Paid Social,CreativeTest,Desktop,SYN-20250921-56997,36.72
717226,2025-09-21,54193,10050,2,32.63,0.047,22.92,Paid Search,Shopping,Desktop,SYN-20250921-71736,62.18
717227,2025-09-21,50948,10007,2,86.48,0.118,98.52,Organic,SEO,Desktop,SYN-20250921-60457,152.63
717228,2025-09-21,53131,10099,1,68.6,0.0,46.63,Organic,SEO,Desktop,SYN-20250921-38206,68.6
717229,2025-09-21,51599,10038,2,48.58,0.0,49.24,Organic,SEO,Mobile,SYN-20250921-46624,97.15
717230,2025-09-21,50397,10065,1,103.48,0.0,50.7,Organic,SEO,Desktop,SYN-20250921-75475,103.48
717231,2025-09-21,51757,10010,1,102.49,0.102,39.02,Organic,SEO,Mobile,SYN-20250921-22120,92.06
717232,2025-09-21,54061,10082,1,42.5,0.037,24.23,Organic,SEO,Mobile,SYN-20250921-32948,40.93
717233,2025-09-21,54267,10047,1,30.61,0.0,19.76,Organic,SEO,Mobile,SYN-20250921-69138,30.61
717234,2025-09-21,50952,10084,2,48.28,0.0,59.5,Organic,SEO,Desktop,SYN-20250921-77183,96.55
717235,2025-09-21,50809,10065,2,101.48,0.004,101.4,Organic,SEO,Desktop,SYN-20250921-30591,202.13
717236,2025-09-21,50738,10038,1,46.82,0.0,24.62,Organic,SEO,Desktop,SYN-20250921-52673,46.82
717237,2025-09-21,51740,10019,1,85.41,0.0,44.73,Referral,Affiliates,Mobile,SYN-20250921-82132,85.41
717238,2025-09-21,54717,10028,1,21.67,0.0,12.07,Email,Promo,Mobile,SYN-20250921-70231,21.67
717239,2025-09-21,51813,10112,1,43.38,0.0,32.54,Organic,SEO,Mobile,SYN-20250921-32348,43.38
717240,2025-09-21,54713,10024,1,38.53,0.067,17.29,Organic,SEO,Mobile,SYN-20250921-89034,35.96
717241,2025-09-21,50134,10072,1,89.36,0.0,52.14,Email,Welcome,Desktop,SYN-20250921-86742,89.36
717242,2025-09-21,54693,10101,2,44.97,0.0,46.64,Email,Reactivation,Mobile,SYN-20250921-24032,89.94
717243,2025-09-21,52598,10086,1,56.28,0.085,22.02,Organic,SEO,Desktop,SYN-20250921-41494,51.5
717244,2025-09-21,50859,10120,1,54.85,0.0,26.04,Organic,SEO,Desktop,SYN-20250921-85612,54.85
717245,2025-09-21,52264,10015,2,42.64,0.0,53.28,Referral,Affiliates,Mobile,SYN-20250921-77135,85.28
717246,2025-09-21,54926,10064,1,44.17,0.11,17.15,Referral,Affiliates,Desktop,SYN-20250921-78386,39.32
717247,2025-09-21,51374,10016,4,27.32,0.062,51.92,Organic,SEO,Desktop,SYN-20250921-93347,102.47
717248,2025-09-21,50227,10032,2,103.94,0.0,81.08,Organic,SEO,Mobile,SYN-20250921-83742,207.89
717249,2025-09-21,54215,10007,1,93.96,0.031,49.26,Email,Reactivation,Desktop,SYN-20250921-96455,91.06
717250,2025-09-21,50547,10026,1,25.34,0.085,11.81,Referral,Affiliates,Mobile,SYN-20250921-46500,23.18
717251,2025-09-21,52453,10038,1,48.04,0.0,24.62,Organic,SEO,Desktop,SYN-20250921-37790,48.04
717252,2025-09-21,50664,10013,2,25.1,0.0,24.32,Organic,SEO,Mobile,SYN-20250921-73777,50.19
717253,2025-09-21,51037,10112,1,41.13,0.0,32.54,Referral,Affiliates,Desktop,SYN-20250921-52179,41.13
717254,2025-09-21,51225,10071,2,91.09,0.0,90.54,Referral,Affiliates,Mobile,SYN-20250921-92574,182.18
717255,2025-09-21,50419,10068,1,25.42,0.0,11.7,Organic,SEO,Mobile,SYN-20250921-83686,25.42
717256,2025-09-21,54131,10006,1,89.02,0.0,42.55,Organic,SEO,Mobile,SYN-20250921-71794,89.02
717257,2025-09-21,51581,10115,1,85.69,0.0,44.66,Organic,SEO,Mobile,SYN-20250921-11255,85.69
717258,2025-09-21,50099,10083,4,77.22,0.0,171.96,Organic,SEO,Desktop,SYN-20250921-61288,308.88
717259,2025-09-21,52479,10014,1,59.48,0.0,25.65,Organic,SEO,Desktop,SYN-20250921-33792,59.48
717260,2025-09-21,54520,10096,1,55.96,0.0,34.03,Organic,SEO,Mobile,SYN-20250921-86060,55.96
717261,2025-09-21,50451,10079,1,28.52,0.0,13.39,Organic,SEO,Desktop,SYN-20250921-78042,28.52
717262,2025-09-21,52576,10105,1,53.67,0.0,23.52,Organic,SEO,Desktop,SYN-20250921-34192,53.67
717263,2025-09-21,50974,10120,1,57.67,0.0,26.04,Referral,Affiliates,Desktop,SYN-20250921-22098,57.67
717264,2025-09-21,53243,10107,1,36.46,0.019,21.69,Referral,Affiliates,Mobile,SYN-20250921-16583,35.76
717265,2025-09-21,50240,10024,1,40.42,0.0,17.29,Organic,SEO,Desktop,SYN-20250921-63828,40.42
717266,2025-09-21,51376,10004,1,34.67,0.0,10.78,Organic,SEO,Mobile,SYN-20250921-25826,34.67
717267,2025-09-21,52243,10018,1,103.49,0.031,44.84,Organic,SEO,Mobile,SYN-20250921-63473,100.25
717268,2025-09-21,52375,10090,1,39.92,0.0,18.56,Referral,Affiliates,Desktop,SYN-20250921-36686,39.92
717269,2025-09-21,53291,10083,1,76.13,0.0,42.99,Organic,SEO,Desktop,SYN-20250921-85772,76.13
717270,2025-09-21,52222,10058,1,30.99,0.0,22.17,Organic,SEO,Desktop,SYN-20250921-60765,30.99
717271,2025-09-21,52289,10043,2,31.18,0.0,27.04,Organic,SEO,Mobile,SYN-20250921-25241,62.37
717272,2025-09-21,54194,10098,1,39.78,0.09,14.18,Organic,SEO,Mobile,SYN-20250921-68842,36.2
717273,2025-09-21,54429,10026,2,26.99,0.0,23.62,Organic,SEO,Mobile,SYN-20250921-35077,53.98
717274,2025-09-21,50459,10084,1,45.22,0.0,29.75,Referral,Affiliates,Mobile,SYN-20250921-39669,45.22
717275,2025-09-21,51689,10119,1,35.06,0.0,13.89,Organic,SEO,Mobile,SYN-20250921-79735,35.06
717276,2025-09-21,52067,10042,1,38.55,0.0,16.25,Organic,SEO,Mobile,SYN-20250921-58715,38.55
717277,2025-09-21,52894,10067,3,29.16,0.0,42.75,Organic,SEO,Mobile,SYN-20250921-16617,87.49
717278,2025-09-21,51157,10117,4,51.16,0.065,106.68,Organic,SEO,Mobile,SYN-20250921-53178,191.29
717279,2025-09-21,51419,10033,3,42.35,0.0,58.71,Referral,Affiliates,Mobile,SYN-20250921-50628,127.06
717280,2025-09-21,54934,10083,1,74.58,0.0,42.99,Organic,SEO,Mobile,SYN-20250921-12946,74.58
717281,2025-09-21,53517,10107,1,37.21,0.003,21.69,Organic,SEO,Desktop,SYN-20250921-56436,37.1
717282,2025-09-21,54385,10042,1,42.81,0.041,16.25,Organic,SEO,Mobile,SYN-20250921-79393,41.05
717283,2025-09-21,53939,10014,1,60.84,0.093,25.65,Organic,SEO,Desktop,SYN-20250921-60069,55.18
717284,2025-09-21,50331,10104,1,49.86,0.0,24.01,Organic,SEO,Mobile,SYN-20250921-50596,49.86
717285,2025-09-21,52808,10103,1,27.52,0.0,11.93,Referral,Affiliates,Mobile,SYN-20250921-94332,27.52
717286,2025-09-21,51511,10062,1,52.85,0.0,19.14,Email,Promo,Mobile,SYN-20250921-77364,52.85
717287,2025-09-21,52454,10032,2,97.81,0.107,81.08,Organic,SEO,Desktop,SYN-20250921-72803,174.72
717288,2025-09-21,52801,10036,2,29.01,0.0,38.92,Referral,Affiliates,Desktop,SYN-20250921-61370,58.02
717289,2025-09-21,54986,10045,1,31.18,0.034,11.71,Referral,Affiliates,Desktop,SYN-20250921-30564,30.13
717290,2025-09-21,54193,10043,2,31.75,0.059,27.04,Organic,SEO,Mobile,SYN-20250921-75903,59.72
717291,2025-09-21,54621,10108,1,61.85,0.0,33.77,Organic,SEO,Desktop,SYN-20250921-91314,61.85
717292,2025-09-21,51998,10088,1,54.41,0.046,26.68,Organic,SEO,Mobile,SYN-20250921-92908,51.92
717293,2025-09-21,53637,10101,1,47.63,0.006,23.32,Organic,SEO,Desktop,SYN-20250921-51887,47.36
717294,2025-09-21,50337,10100,1,38.08,0.0,15.62,Organic,SEO,Desktop,SYN-20250921-83080,38.08
717295,2025-09-21,53773,10110,1,41.3,0.047,19.91,Organic,SEO,Mobile,SYN-20250921-48157,39.37
717296,2025-09-21,53452,10013,1,23.48,0.0,12.16,Referral,Affiliates,Mobile,SYN-20250921-56270,23.48
717297,2025-09-21,52024,10111,1,32.31,0.0,11.84,Organic,SEO,Mobile,SYN-20250921-35684,32.31
717298,2025-09-21,52302,10026,1,28.68,0.0,11.81,Referral,Affiliates,Desktop,SYN-20250921-81696,28.68
717299,2025-09-21,51663,10089,1,38.99,0.0,17.14,Organic,SEO,Mobile,SYN-20250921-75160,38.99
717300,2025-09-21,50258,10086,1,61.08,0.0,22.02,Organic,SEO,Mobile,SYN-20250921-17581,61.08
