date,channel,campaign,adgroup,impressions,clicks,spend,conversions,revenue_attributed
2025-08-12,Email,Reactivation,default,2268,206,72.49,7,646.51
2025-08-13,Paid Search,Brand,default,12570,701,318.66,20,1162.29
2025-08-13,Paid Search,Non-Brand,default,15836,735,414.49,18,1755.44
2025-08-13,Paid Search,Shopping,default,12783,457,269.61,16,1539.66
2025-08-13,Paid Social,Prospecting,default,8508,117,49.11,2,102.33
2025-08-13,Paid Social,Retargeting,default,14520,159,68.45,2,56.36
2025-08-13,Paid Social,CreativeTest,default,10568,194,131.97,4,198.16
2025-08-13,Email,Welcome,default,2549,171,54.22,6,409.99
2025-08-13,Email,Promo,default,1504,99,34.96,5,371.33
2025-08-13,Email,Reactivation,default,2092,88,68.87,5,247.48
2025-08-14,Paid Search,Brand,default,14173,537,229.58,19,1072.62
2025-08-14,Paid Search,Non-Brand,default,9906,544,360.43,21,1818.25
2025-08-14,Paid Search,Shopping,default,10705,496,246.53,12,959.46
2025-08-14,Paid Social,Prospecting,default,10019,150,59.89,5,242.98
2025-08-14,Paid Social,Retargeting,default,15530,490,204.99,9,549.63
2025-08-14,Paid Social,CreativeTest,default,11410,184,80.05,3,174.53
2025-08-14,Email,Welcome,default,8570,580,83.71,21,1111.04
2025-08-14,Email,Promo,default,1188,122,49.02,2,160.63
2025-08-14,Email,Reactivation,default,1132,95,86.93,5,336.28
2025-08-15,Paid Search,Brand,default,9114,486,288.95,13,967.48
2025-08-15,Paid Search,Non-Brand,default,13801,494,270.81,15,1166.18
2025-08-15,Paid Search,Shopping,default,10911,553,292.99,14,1453.72
2025-08-15,Paid Social,Prospecting,default,15782,338,162.09,5,373.53
2025-08-15,Paid Social,Retargeting,default,11348,251,93.06,8,563.31
2025-08-15,Paid Social,CreativeTest,default,8608,110,36.27,4,271.1
2025-08-15,Email,Welcome,default,4111,214,76.94,6,437.45
2025-08-15,Email,Promo,default,1135,82,93.06,3,219.34
2025-08-15,Email,Reactivation,default,8322,658,41.62,26,2233.58
2025-08-16,Paid Search,Brand,default,13264,633,371.71,26,1529.15
2025-08-16,Paid Search,Non-Brand,default,12183,677,396.28,30,1455.25
2025-08-16,Paid Search,Shopping,default,11073,436,315.38,15,676.0
2025-08-16,Paid Social,Prospecting,default,12141,243,82.13,5,260.26
2025-08-16,Paid Social,Retargeting,default,14573,262,124.19,5,471.31
2025-08-16,Paid Social,CreativeTest,default,8864,195,77.31,4,242.13
2025-08-16,Email,Welcome,default,8097,740,41.47,27,2209.67
2025-08-16,Email,Promo,default,6491,630,80.17,31,1304.73
2025-08-16,Email,Reactivation,default,5987,245,72.84,15,491.58
2025-08-17,Paid Search,Brand,default,11933,542,264.54,23,879.3
2025-08-17,Paid Search,Non-Brand,default,14773,656,488.69,22,1203.71
2025-08-17,Paid Search,Shopping,default,15594,599,332.93,18,1658.93
2025-08-17,Paid Social,Prospecting,default,8953,207,82.6,3,133.83
2025-08-17,Paid Social,Retargeting,default,13650,215,46.93,6,380.18
2025-08-17,Paid Social,CreativeTest,default,16521,225,104.93,4,374.03
2025-08-17,Email,Welcome,default,8975,331,81.3,4,236.27
2025-08-17,Email,Promo,default,2238,110,65.43,4,341.16
2025-08-17,Email,Reactivation,default,3494,269,102.82,17,1034.03
2025-08-18,Paid Search,Brand,default,10720,403,205.14,9,528.18
2025-08-18,Paid Search,Non-Brand,default,11165,474,282.89,27,1467.33
2025-08-18,Paid Search,Shopping,default,12728,717,414.82,18,997.59
2025-08-18,Paid Social,Prospecting,default,11124,188,73.42,4,298.84
2025-08-18,Paid Social,Retargeting,default,6150,110,35.05,1,65.67
2025-08-18,Paid Social,CreativeTest,default,10640,160,10.46,2,171.15
2025-08-18,Email,Welcome,default,9275,751,56.21,30,2114.99
2025-08-18,Email,Promo,default,4778,371,20.41,22,617.53
2025-08-18,Email,Reactivation,default,1076,79,73.57,1,64.94
2025-08-19,Paid Search,Brand,default,10680,430,238.32,11,854.54
2025-08-19,Paid Search,Non-Brand,default,12314,457,262.49,23,1259.87
2025-08-19,Paid Search,Shopping,default,6161,282,149.78,8,426.84
2025-08-19,Paid Social,Prospecting,default,12006,298,160.05,3,277.36
2025-08-19,Paid Social,Retargeting,default,16537,253,100.88,6,409.68
2025-08-19,Paid Social,CreativeTest,default,10066,125,45.81,0,0.0
2025-08-19,Email,Welcome,default,2152,183,47.94,12,1037.56
2025-08-19,Email,Promo,default,1933,116,59.69,5,252.49
2025-08-19,Email,Reactivation,default,6596,633,60.29,24,1350.73
2025-08-20,Paid Search,Brand,default,17162,699,443.44,23,1114.31
2025-08-20,Paid Search,Non-Brand,default,8781,303,122.76,11,1166.48
2025-08-20,Paid Search,Shopping,default,10936,555,528.59,17,730.88
2025-08-20,Paid Social,Prospecting,default,9488,267,130.24,1,37.76
2025-08-20,Paid Social,Retargeting,default,13760,229,78.37,5,371.59
2025-08-20,Paid Social,CreativeTest,default,10830,152,66.46,2,198.04
2025-08-20,Email,Welcome,default,3216,279,89.15,20,1466.41
2025-08-20,Email,Promo,default,6999,398,30.68,11,1028.96
2025-08-20,Email,Reactivation,default,7061,731,51.39,21,1823.13
2025-08-21,Paid Search,Brand,default,7606,383,305.47,10,646.72
2025-08-21,Paid Search,Non-Brand,default,14800,449,259.82,9,677.61
2025-08-21,Paid Search,Shopping,default,13422,567,364.76,20,1465.81
2025-08-21,Paid Social,Prospecting,default,14711,163,69.49,2,172.06
2025-08-21,Paid Social,Retargeting,default,13270,296,58.6,5,220.94
2025-08-21,Paid Social,CreativeTest,default,11639,168,54.75,1,47.13
2025-08-21,Email,Welcome,default,3022,234,65.13,12,1061.58
2025-08-21,Email,Promo,default,4383,326,83.31,8,381.83
2025-08-21,Email,Reactivation,default,5302,468,54.49,18,1417.58
2025-08-22,Paid Search,Brand,default,10003,493,237.17,11,1119.56
2025-08-22,Paid Search,Non-Brand,default,16421,674,390.02,28,1827.98
2025-08-22,Paid Search,Shopping,default,10138,395,123.55,10,666.25
2025-08-22,Paid Social,Prospecting,default,11540,220,72.25,1,77.77
2025-08-22,Paid Social,Retargeting,default,14173,38,9.68,0,0.0
2025-08-22,Paid Social,CreativeTest,default,12840,196,76.51,3,205.47
2025-08-22,Email,Welcome,default,500,52,38.54,2,180.37
2025-08-22,Email,Promo,default,3199,329,23.31,12,1048.15
2025-08-22,Email,Reactivation,default,928,76,47.59,5,302.13
2025-08-23,Paid Search,Brand,default,14824,775,435.45,19,1664.43
2025-08-23,Paid Search,Non-Brand,default,13947,761,363.45,26,1081.36
2025-08-23,Paid Search,Shopping,default,10466,485,236.51,16,1076.97
2025-08-23,Paid Social,Prospecting,default,11092,317,107.71,7,496.87
2025-08-23,Paid Social,Retargeting,default,10148,180,74.63,3,292.11
2025-08-23,Paid Social,CreativeTest,default,12169,170,60.54,6,389.01
2025-08-23,Email,Welcome,default,3215,233,50.86,12,1090.6
2025-08-23,Email,Promo,default,1541,213,88.12,12,632.14
2025-08-23,Email,Reactivation,default,6056,416,64.47,16,924.01
2025-08-24,Paid Search,Brand,default,9898,587,307.36,20,1278.92
2025-08-24,Paid Search,Non-Brand,default,10796,487,241.24,14,1132.92
2025-08-24,Paid Search,Shopping,default,12594,561,278.43,18,924.62
2025-08-24,Paid Social,Prospecting,default,12543,274,76.11,4,333.65
2025-08-24,Paid Social,Retargeting,default,9623,292,76.67,6,328.4
2025-08-24,Paid Social,CreativeTest,default,16512,485,162.87,8,684.14
2025-08-24,Email,Welcome,default,1420,74,90.42,2,191.26
2025-08-24,Email,Promo,default,4642,303,52.42,16,1276.3
2025-08-24,Email,Reactivation,default,1225,88,74.02,4,308.69
2025-08-25,Paid Search,Brand,default,12552,398,193.9,13,694.78
2025-08-25,Paid Search,Non-Brand,default,14939,716,299.08,12,146.65
2025-08-25,Paid Search,Shopping,default,12401,515,229.8,24,2418.9
2025-08-25,Paid Social,Prospecting,default,11304,345,174.62,9,481.07
2025-08-25,Paid Social,Retargeting,default,11862,152,58.08,2,153.89
2025-08-25,Paid Social,CreativeTest,default,11969,339,86.02,4,355.13
2025-08-25,Email,Welcome,default,2687,121,54.22,2,148.29
2025-08-25,Email,Promo,default,3368,284,60.9,6,454.48
2025-08-25,Email,Reactivation,default,1925,140,56.04,6,346.19
2025-08-26,Paid Search,Brand,default,6443,332,135.69,13,251.46
2025-08-26,Paid Search,Non-Brand,default,10983,379,173.62,11,826.08
2025-08-26,Paid Search,Shopping,default,14225,726,248.4,18,1252.22
2025-08-26,Paid Social,Prospecting,default,8749,243,87.61,2,101.94
2025-08-26,Paid Social,Retargeting,default,11950,217,102.76,0,0.0
2025-08-26,Paid Social,CreativeTest,default,10516,253,80.29,5,65.22
2025-08-26,Email,Welcome,default,4551,640,73.84,22,1771.05
2025-08-26,Email,Promo,default,1854,152,40.08,3,311.14
2025-08-26,Email,Reactivation,default,3560,269,51.48,12,1186.6
2025-08-27,Paid Search,Brand,default,14233,698,493.1,15,1080.99
2025-08-27,Paid Search,Non-Brand,default,10080,494,249.86,14,1118.11
2025-08-27,Paid Search,Shopping,default,13686,689,505.72,20,1493.86
2025-08-27,Paid Social,Prospecting,default,13520,268,139.89,5,350.94
2025-08-27,Paid Social,Retargeting,default,14938,521,168.1,3,188.89
2025-08-27,Paid Social,CreativeTest,default,12811,327,136.19,6,500.47
2025-08-27,Email,Welcome,default,5069,523,80.81,17,1000.22
2025-08-27,Email,Promo,default,8465,511,59.77,22,2504.52
2025-08-27,Email,Reactivation,default,1930,159,91.88,6,440.53
2025-08-28,Paid Search,Brand,default,11223,464,293.64,13,733.23
2025-08-28,Paid Search,Non-Brand,default,10057,533,347.66,11,731.37
2025-08-28,Paid Search,Shopping,default,8540,368,192.88,3,202.47
2025-08-28,Paid Social,Prospecting,default,16494,458,196.43,6,449.79
2025-08-28,Paid Social,Retargeting,default,16013,508,83.98,11,416.9
2025-08-28,Paid Social,CreativeTest,default,7098,154,88.69,1,77.23
2025-08-28,Email,Welcome,default,3229,208,57.08,7,602.43
2025-08-28,Email,Promo,default,3627,400,74.28,12,739.59
2025-08-28,Email,Reactivation,default,2085,150,49.26,2,155.61
2025-08-29,Paid Search,Brand,default,11985,456,282.7,17,1046.73
2025-08-29,Paid Search,Non-Brand,default,14785,671,339.18,18,1399.63
2025-08-29,Paid Search,Shopping,default,17249,889,654.83,21,1239.45
2025-08-29,Paid Social,Prospecting,default,9606,225,62.17,4,319.31
2025-08-29,Paid Social,Retargeting,default,13662,269,48.62,3,189.59
2025-08-29,Paid Social,CreativeTest,default,9506,241,99.28,4,320.92
2025-08-29,Email,Welcome,default,2155,220,60.38,2,145.48
2025-08-29,Email,Promo,default,801,59,43.34,0,0.0
2025-08-29,Email,Reactivation,default,5826,345,56.3,12,446.51
2025-08-30,Paid Search,Brand,default,7017,342,224.73,11,1023.48
2025-08-30,Paid Search,Non-Brand,default,10860,478,274.6,14,853.2
2025-08-30,Paid Search,Shopping,default,11696,610,254.59,13,887.53
2025-08-30,Paid Social,Prospecting,default,9841,236,63.6,2,131.41
2025-08-30,Paid Social,Retargeting,default,7911,166,83.23,1,50.3
2025-08-30,Paid Social,CreativeTest,default,16167,307,96.3,2,152.21
2025-08-30,Email,Welcome,default,2409,173,67.21,9,762.8
2025-08-30,Email,Promo,default,5469,363,46.11,12,646.03
2025-08-30,Email,Reactivation,default,500,29,67.62,1,43.52
2025-08-31,Paid Search,Brand,default,12595,515,258.42,12,461.78
2025-08-31,Paid Search,Non-Brand,default,11579,585,236.23,20,1105.3
2025-08-31,Paid Search,Shopping,default,10092,542,302.34,18,1605.83
2025-08-31,Paid Social,Prospecting,default,12152,108,48.24,4,166.55
2025-08-31,Paid Social,Retargeting,default,15369,314,138.71,8,518.52
2025-08-31,Paid Social,CreativeTest,default,15949,321,115.13,3,191.59
2025-08-31,Email,Welcome,default,1081,94,52.37,2,125.99
2025-08-31,Email,Promo,default,500,30,30.78,0,0.0
2025-08-31,Email,Reactivation,default,2538,246,89.73,14,789.73
2025-09-01,Paid Search,Brand,default,11340,588,415.54,15,1158.56
2025-09-01,Paid Search,Non-Brand,default,9976,515,310.22,9,923.36
2025-09-01,Paid Search,Shopping,default,13016,515,173.97,18,541.5
2025-09-01,Paid Social,Prospecting,default,11487,177,85.59,3,265.24
2025-09-01,Paid Social,Retargeting,default,10104,148,54.79,4,275.61
2025-09-01,Paid Social,CreativeTest,default,13624,135,51.98,2,44.75
2025-09-01,Email,Welcome,default,3384,319,77.98,11,495.06
2025-09-01,Email,Promo,default,5732,302,54.14,13,1008.57
2025-09-01,Email,Reactivation,default,565,37,72.83,3,143.91
2025-09-02,Paid Search,Brand,default,10604,542,292.89,13,1481.45
2025-09-02,Paid Search,Non-Brand,default,10841,573,390.26,21,913.13
2025-09-02,Paid Search,Shopping,default,5752,342,256.63,8,529.55
2025-09-02,Paid Social,Prospecting,default,8775,199,103.42,2,143.95
2025-09-02,Paid Social,Retargeting,default,13716,255,131.66,5,531.19
2025-09-02,Paid Social,CreativeTest,default,12838,252,96.69,3,203.18
2025-09-02,Email,Welcome,default,500,44,77.56,0,0.0
2025-09-02,Email,Promo,default,1696,79,81.84,4,352.74
2025-09-02,Email,Reactivation,default,4221,257,28.31,9,613.74
2025-09-03,Paid Search,Brand,default,12107,475,233.82,10,510.56
2025-09-03,Paid Search,Non-Brand,default,7326,315,179.73,5,401.37
2025-09-03,Paid Search,Shopping,default,14987,680,312.18,11,853.53
2025-09-03,Paid Social,Prospecting,default,13978,152,44.93,2,110.69
2025-09-03,Paid Social,Retargeting,default,12722,166,65.69,3,224.69
2025-09-03,Paid Social,CreativeTest,default,12226,284,132.32,2,130.4
2025-09-03,Email,Welcome,default,500,48,62.81,1,60.63
2025-09-03,Email,Promo,default,3323,312,44.83,8,469.57
2025-09-03,Email,Reactivation,default,3555,357,102.74,12,22.4
2025-09-04,Paid Search,Brand,default,9156,517,228.91,17,1362.27
2025-09-04,Paid Search,Non-Brand,default,14042,455,177.52,10,625.51
2025-09-04,Paid Search,Shopping,default,12821,602,297.33,11,782.3
2025-09-04,Paid Social,Prospecting,default,12485,234,84.12,5,372.47
2025-09-04,Paid Social,Retargeting,default,12373,163,76.5,2,120.87
2025-09-04,Paid Social,CreativeTest,default,13276,203,105.19,4,252.63
2025-09-04,Email,Welcome,default,500,34,61.08,1,86.81
2025-09-04,Email,Promo,default,7417,635,30.07,15,1391.06
2025-09-04,Email,Reactivation,default,1946,223,22.69,8,692.41
2025-09-05,Paid Search,Brand,default,13120,495,247.53,13,1072.0
2025-09-05,Paid Search,Non-Brand,default,17930,1049,464.05,38,3042.97
2025-09-05,Paid Search,Shopping,default,12133,546,342.25,19,1142.74
2025-09-05,Paid Social,Prospecting,default,13133,322,108.45,9,569.09
2025-09-05,Paid Social,Retargeting,default,14208,272,111.3,8,312.95
2025-09-05,Paid Social,CreativeTest,default,14735,164,59.73,1,97.64
2025-09-05,Email,Welcome,default,7613,746,87.66,29,1846.2
2025-09-05,Email,Promo,default,4581,441,31.37,21,1412.37
2025-09-05,Email,Reactivation,default,1971,147,56.24,1,35.7
2025-09-06,Paid Search,Brand,default,12583,511,249.59,24,1236.08
2025-09-06,Paid Search,Non-Brand,default,6249,272,170.13,3,157.54
2025-09-06,Paid Search,Shopping,default,7355,239,137.76,9,618.37
2025-09-06,Paid Social,Prospecting,default,13182,221,82.63,7,357.73
2025-09-06,Paid Social,Retargeting,default,15842,76,23.64,1,34.4
2025-09-06,Paid Social,CreativeTest,default,8901,242,76.05,3,171.76
2025-09-06,Email,Welcome,default,10280,879,51.02,35,1701.23
2025-09-06,Email,Promo,default,3978,256,34.22,11,590.24
2025-09-06,Email,Reactivation,default,500,42,83.08,4,302.87
2025-09-07,Paid Search,Brand,default,7365,345,169.85,11,595.82
2025-09-07,Paid Search,Non-Brand,default,13242,414,161.84,6,316.34
2025-09-07,Paid Search,Shopping,default,13731,546,305.94,17,1193.82
2025-09-07,Paid Social,Prospecting,default,13210,67,17.24,2,96.63
2025-09-07,Paid Social,Retargeting,default,11691,88,33.44,0,0.0
2025-09-07,Paid Social,CreativeTest,default,11646,289,113.17,2,60.73
2025-09-07,Email,Welcome,default,500,53,37.14,0,0.0
2025-09-07,Email,Promo,default,2377,202,45.84,7,427.98
2025-09-07,Email,Reactivation,default,3554,268,44.82,10,719.17
2025-09-08,Paid Search,Brand,default,9963,447,310.59,14,960.29
2025-09-08,Paid Search,Non-Brand,default,14571,517,325.36,10,792.91
2025-09-08,Paid Search,Shopping,default,13103,560,292.75,9,926.51
2025-09-08,Paid Social,Prospecting,default,9139,99,18.99,1,76.38
2025-09-08,Paid Social,Retargeting,default,9089,116,7.83,3,311.22
2025-09-08,Paid Social,CreativeTest,default,11475,182,71.11,6,456.62
2025-09-08,Email,Welcome,default,5827,453,94.44,15,675.04
2025-09-08,Email,Promo,default,1686,45,70.84,3,109.27
2025-09-08,Email,Reactivation,default,5080,298,79.22,8,592.36
2025-09-09,Paid Search,Brand,default,13879,807,544.51,24,1755.27
2025-09-09,Paid Search,Non-Brand,default,11806,570,366.04,12,820.86
2025-09-09,Paid Search,Shopping,default,14614,513,324.59,15,951.5
2025-09-09,Paid Social,Prospecting,default,9039,180,100.26,2,92.0
2025-09-09,Paid Social,Retargeting,default,16269,304,89.29,0,0.0
2025-09-09,Paid Social,CreativeTest,default,11538,274,77.31,7,536.55
2025-09-09,Email,Welcome,default,2509,212,73.21,8,457.74
2025-09-09,Email,Promo,default,6817,302,55.79,9,497.18
2025-09-09,Email,Reactivation,default,7637,880,73.92,28,1953.81
2025-09-10,Paid Search,Brand,default,7777,373,226.35,6,362.03
2025-09-10,Paid Search,Non-Brand,default,7463,316,114.51,4,276.71
2025-09-10,Paid Search,Shopping,default,11226,445,246.88,10,1067.14
2025-09-10,Paid Social,Prospecting,default,17126,365,131.8,3,168.67
2025-09-10,Paid Social,Retargeting,default,15135,382,184.86,5,378.02
2025-09-10,Paid Social,CreativeTest,default,12418,102,27.6,1,71.12
2025-09-10,Email,Welcome,default,4080,217,91.66,16,984.3
2025-09-10,Email,Promo,default,4449,532,48.7,20,1138.82
2025-09-10,Email,Reactivation,default,4100,331,46.16,11,606.56
2025-09-11,Paid Search,Brand,default,12782,725,420.69,23,630.63
2025-09-11,Paid Search,Non-Brand,default,13693,539,306.46,10,1293.37
2025-09-11,Paid Search,Shopping,default,15894,580,335.47,6,395.3
2025-09-11,Paid Social,Prospecting,default,8156,201,107.72,4,275.75
2025-09-11,Paid Social,Retargeting,default,12877,271,111.45,1,30.56
2025-09-11,Paid Social,CreativeTest,default,11799,248,93.84,4,241.12
2025-09-11,Email,Welcome,default,3726,289,18.64,15,846.49
2025-09-11,Email,Promo,default,5884,485,67.64,27,1742.11
2025-09-11,Email,Reactivation,default,5343,687,15.0,22,1263.01
2025-09-12,Paid Search,Brand,default,14536,474,267.59,14,379.17
2025-09-12,Paid Search,Non-Brand,default,8873,237,165.0,5,270.48
2025-09-12,Paid Search,Shopping,default,11315,432,334.28,4,208.82
2025-09-12,Paid Social,Prospecting,default,11527,289,105.6,0,0.0
2025-09-12,Paid Social,Retargeting,default,12396,297,132.39,2,111.71
2025-09-12,Paid Social,CreativeTest,default,8616,84,52.61,2,123.07
2025-09-12,Email,Welcome,default,6448,743,82.61,31,912.09
2025-09-12,Email,Promo,default,3055,312,73.61,11,861.21
2025-09-12,Email,Reactivation,default,7044,722,61.66,25,1213.7
2025-09-13,Paid Search,Brand,default,15241,439,250.93,16,920.06
2025-09-13,Paid Search,Non-Brand,default,11070,485,237.21,11,884.67
2025-09-13,Paid Search,Shopping,default,12089,332,165.19,11,494.07
2025-09-13,Paid Social,Prospecting,default,11531,139,59.5,0,0.0
2025-09-13,Paid Social,Retargeting,default,11963,270,81.78,3,200.51
2025-09-13,Paid Social,CreativeTest,default,10990,232,100.74,2,164.53
2025-09-13,Email,Welcome,default,4109,336,66.16,13,942.02
2025-09-13,Email,Promo,default,3990,224,55.79,7,611.14
2025-09-13,Email,Reactivation,default,1912,173,93.87,11,671.68
2025-09-14,Paid Search,Brand,default,12440,530,231.23,15,1322.42
2025-09-14,Paid Search,Non-Brand,default,13142,587,271.12,9,714.8
2025-09-14,Paid Search,Shopping,default,14723,765,459.3,38,2150.36
2025-09-14,Paid Social,Prospecting,default,11618,279,98.41,5,194.65
2025-09-14,Paid Social,Retargeting,default,7643,175,107.0,2,144.5
2025-09-14,Paid Social,CreativeTest,default,11927,101,42.17,3,184.19
2025-09-14,Email,Welcome,default,1796,190,48.61,14,1284.42
2025-09-14,Email,Promo,default,4905,556,46.4,17,1495.67
2025-09-14,Email,Reactivation,default,500,70,66.37,5,247.47
2025-09-15,Paid Search,Brand,default,14220,342,195.03,11,713.11
2025-09-15,Paid Search,Non-Brand,default,11830,536,228.42,13,416.69
2025-09-15,Paid Search,Shopping,default,13175,679,308.33,13,763.32
2025-09-15,Paid Social,Prospecting,default,10505,211,110.72,2,140.65
2025-09-15,Paid Social,Retargeting,default,16085,210,32.15,3,205.8
2025-09-15,Paid Social,CreativeTest,default,14863,287,96.63,3,251.09
2025-09-15,Email,Welcome,default,1075,88,94.91,3,198.97
2025-09-15,Email,Promo,default,3487,378,63.17,12,560.61
2025-09-15,Email,Reactivation,default,2056,229,52.73,9,631.97
2025-09-16,Paid Search,Brand,default,11936,388,191.59,11,1021.35
2025-09-16,Paid Search,Non-Brand,default,13444,451,247.94,11,918.99
2025-09-16,Paid Search,Shopping,default,13650,552,356.25,16,990.13
2025-09-16,Paid Social,Prospecting,default,12288,88,37.06,1,74.84
2025-09-16,Paid Social,Retargeting,default,12221,341,123.13,2,77.72
2025-09-16,Paid Social,CreativeTest,default,11809,179,100.78,2,135.55
2025-09-16,Email,Welcome,default,1349,152,88.26,2,144.2
2025-09-16,Email,Promo,default,500,69,60.72,0,0.0
2025-09-16,Email,Reactivation,default,2284,180,43.64,2,110.05
2025-09-17,Paid Search,Brand,default,7918,377,208.26,8,585.82
2025-09-17,Paid Search,Non-Brand,default,11848,548,295.63,22,1054.0
2025-09-17,Paid Search,Shopping,default,11596,708,364.3,20,1782.75
2025-09-17,Paid Social,Prospecting,default,11873,263,24.23,4,243.66
2025-09-17,Paid Social,Retargeting,default,10100,175,71.27,0,0.0
2025-09-17,Paid Social,CreativeTest,default,18092,111,28.89,1,80.68
2025-09-17,Email,Welcome,default,2148,197,73.91,6,186.01
2025-09-17,Email,Promo,default,3253,233,94.56,7,484.39
2025-09-17,Email,Reactivation,default,679,57,28.98,1,71.8
2025-09-18,Paid Search,Brand,default,14015,645,488.18,15,1090.55
2025-09-18,Paid Search,Non-Brand,default,10475,450,223.53,14,856.24
2025-09-18,Paid Search,Shopping,default,14281,671,374.39,19,1087.66
2025-09-18,Paid Social,Prospecting,default,11751,133,28.37,1,58.57
2025-09-18,Paid Social,Retargeting,default,11796,183,51.7,5,285.38
2025-09-18,Paid Social,CreativeTest,default,13534,374,133.24,5,203.68
2025-09-18,Email,Welcome,default,2598,242,54.21,3,202.7
2025-09-18,Email,Promo,default,3634,328,36.41,12,506.97
2025-09-18,Email,Reactivation,default,2659,200,66.98,8,523.84
2025-09-19,Paid Search,Brand,default,14169,661,466.41,13,572.79
2025-09-19,Paid Search,Non-Brand,default,14690,618,431.18,18,801.5
2025-09-19,Paid Search,Shopping,default,12282,506,165.31,20,722.12
2025-09-19,Paid Social,Prospecting,default,13708,416,145.87,3,57.88
2025-09-19,Paid Social,Retargeting,default,11715,243,75.31,3,172.76
2025-09-19,Paid Social,CreativeTest,default,10828,29,12.48,0,0.0
2025-09-19,Email,Welcome,default,2462,235,102.25,13,1074.28
2025-09-19,Email,Promo,default,3629,317,28.31,14,977.42
2025-09-19,Email,Reactivation,default,4971,259,67.92,10,816.89
2025-09-20,Paid Search,Brand,default,10003,342,186.18,11,789.23
2025-09-20,Paid Search,Non-Brand,default,11742,450,164.02,14,1224.75
2025-09-20,Paid Search,Shopping,default,11838,429,270.19,15,916.78
2025-09-20,Paid Social,Prospecting,default,12286,150,57.68,2,127.89
2025-09-20,Paid Social,Retargeting,default,10517,263,77.24,2,198.32
2025-09-20,Paid Social,CreativeTest,default,9582,219,64.67,5,110.46
2025-09-20,Email,Welcome,default,500,40,82.23,0,0.0
2025-09-20,Email,Promo,default,1742,111,71.41,3,103.77
2025-09-20,Email,Reactivation,default,500,51,42.09,4,345.08
2025-09-21,Paid Search,Brand,default,14128,657,267.59,20,1479.43
2025-09-21,Paid Search,Non-Brand,default,15388,654,277.54,34,2267.83
2025-09-21,Paid Search,Shopping,default,11322,752,633.58,28,2000.32
2025-09-21,Paid Social,Prospecting,default,12812,112,36.28,2,160.07
2025-09-21,Paid Social,Retargeting,default,12260,218,65.78,0,0.0
2025-09-21,Paid Social,CreativeTest,default,8029,71,20.98,2,155.13
2025-09-21,Email,Welcome,default,500,32,61.91,1,68.26
2025-09-21,Email,Promo,default,1548,68,126.04,3,142.82
2025-09-21,Email,Reactivation,default,3215,289,76.25,11,1006.81
2025-09-22,Paid Search,Brand,default,12614,492,220.23,18,1062.34
2025-09-22,Paid Search,Non-Brand,default,9592,366,188.75,8,738.68
2025-09-22,Paid Search,Shopping,default,10888,458,267.96,11,868.79
2025-09-22,Paid Social,Prospecting,default,9230,144,47.25,2,122.82
2025-09-22,Paid Social,Retargeting,default,12772,211,94.14,1,51.99
2025-09-22,Paid Social,CreativeTest,default,11120,267,134.96,6,329.26
2025-09-22,Email,Welcome,default,6568,372,36.24,9,484.68
2025-09-22,Email,Promo,default,2906,274,68.44,10,805.91
2025-09-22,Email,Reactivation,default,5381,490,90.66,22,1280.49
2025-09-23,Paid Search,Brand,default,9565,358,221.55,7,517.82
2025-09-23,Paid Search,Non-Brand,default,12650,577,221.33,15,441.05
2025-09-23,Paid Search,Shopping,default,13596,670,321.79,17,1305.63
2025-09-23,Paid Social,Prospecting,default,10966,157,78.14,1,49.36
2025-09-23,Paid Social,Retargeting,default,12146,123,58.92,2,186.76
2025-09-23,Paid Social,CreativeTest,default,16259,275,135.5,4,166.79
2025-09-23,Email,Welcome,default,3653,174,77.23,5,356.39
2025-09-23,Email,Promo,default,4587,399,78.09,11,801.23
2025-09-23,Email,Reactivation,default,500,22,78.75,2,123.07
2025-09-24,Paid Search,Brand,default,13812,723,402.67,14,1183.77
2025-09-24,Paid Search,Non-Brand,default,13885,644,341.83,22,1700.38
2025-09-24,Paid Search,Shopping,default,10647,531,168.77,11,688.78
2025-09-24,Paid Social,Prospecting,default,9256,170,61.01,1,59.26
2025-09-24,Paid Social,Retargeting,default,14800,348,186.92,5,371.76
2025-09-24,Paid Social,CreativeTest,default,11082,117,36.12,0,0.0
2025-09-24,Email,Welcome,default,1576,135,26.44,5,389.58
2025-09-24,Email,Promo,default,2014,131,55.87,6,191.41
2025-09-24,Email,Reactivation,default,4638,255,72.56,5,252.41
2025-09-25,Paid Search,Brand,default,13976,678,441.37,25,1962.61
2025-09-25,Paid Search,Non-Brand,default,10323,506,255.04,11,687.92
2025-09-25,Paid Search,Shopping,default,10614,479,294.66,9,351.19
2025-09-25,Paid Social,Prospecting,default,14584,155,43.01,3,267.04
2025-09-25,Paid Social,Retargeting,default,10779,177,65.23,1,74.24
2025-09-25,Paid Social,CreativeTest,default,13970,265,118.01,6,399.02
2025-09-25,Email,Welcome,default,5110,427,54.02,16,1160.95
2025-09-25,Email,Promo,default,3916,250,50.52,6,518.06
2025-09-25,Email,Reactivation,default,500,24,41.88,0,0.0
2025-09-26,Paid Search,Brand,default,12943,491,267.0,15,804.9
2025-09-26,Paid Search,Non-Brand,default,12451,628,319.7,7,523.88
2025-09-26,Paid Search,Shopping,default,7735,300,148.38,6,293.95
2025-09-26,Paid Social,Prospecting,default,15160,251,71.54,4,197.19
